name,address,latitude,longitude,placeId,types,phone,website,rating,reviewCount,businessStatus,openingHours,source,query,city,createdAt,updatedAt,reviews,reviewSummary,hours,originalPhone,originalWebsite,enrichedPhones,enrichedWebsites,enrichedEmails,enrichedSocial,enrichedHours,enrichmentSources,enrichmentConfidence,enrichmentDate
WG construction,"Cotonou, Benin",6.37414,2.351598,ChIJne0OqlJVIxARN8fvYm4RszA,general_contractor;point_of_interest;establishment,,,5,2,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:11.654Z
AGIRE SARL,"Cotonou, Benin",6.3761828,2.421789,ChIJrfRj4ZpVIxARvLhmJTf0IBU,general_contractor;point_of_interest;establishment,,,4.6,17,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:16.325Z
Power Group BTP,"04BP243 Cotonou/Benin, Benin",6.359198699999999,2.3990687,ChIJi4G4uPxVIxARCKsxoPoLHy8,general_contractor;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:19.077Z
TP AFRIQUE,"99QR+7J9, Rue 2612, Cotonou, Benin",6.3881747,2.3916044,ChIJS8n1gUNVIxAREQtmyOoNvNE,general_contractor;point_of_interest;establishment,,,4.8,9,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:19.354Z
SOBENEC SARL,"9CJV+45X, Cotonou, Benin",6.3803016,2.4429622,ChIJ1YAfhRBVIxARbqHbXIpL6wg,general_contractor;point_of_interest;establishment,,,4.3,13,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:20.349Z
BOUYGUES BATIMENT BENIN - SIEGE,"993R+CMJ, Cotonou, Benin",6.3535906,2.3915662,ChIJyyq7galVIxAR75Jh9djrPX4,general_contractor;point_of_interest;establishment,,,4.7,10,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:23.489Z
Sté GROUPE D'AFRIQUE BTP,"06BP2261, Cotonou, Benin",6.374470899999999,2.4827473,ChIJ_6Ch_aFVIxARlj82PfGM7nM,general_contractor;point_of_interest;establishment,,,4,23,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:23.857Z
MIERT INTERNATIONAL,"Rue 222, Cotonou, Benin",6.3744551,2.4144233,ChIJySi5a6RVIxAR4v8FWs5ptYY,general_contractor;point_of_interest;establishment,,,3.4,38,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:26.602Z
ACC Benin Head Office,"992Q+MMV, Cotonou, Benin",6.351734599999999,2.3891874,ChIJd5LEEqhVIxARxrlL9z49dy0,general_contractor;point_of_interest;establishment,,,4.8,6,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:26.990Z
GROUPE DEC SA,"C/215 - 01 BP 4794, Rue 1609, Cotonou, Benin",6.3749965,2.4421148,ChIJ78CJ3j1VIxARMOe_A2f3R5Y,general_contractor;point_of_interest;establishment,,,3.7,39,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:27.649Z
SIRBA Bénin,"Cotonou, Benin",6.3840075,2.4078607,ChIJgR9tOY1VIxARU4zkDUWmn9E,general_contractor;point_of_interest;establishment,,,4.5,4,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:29.523Z
KEN-DAL ET FILS,"447 rue Giz, Cotonou, Benin",6.3534127,2.4219458,ChIJF032GGBVIxARmsRvd1lHcfY,general_contractor;point_of_interest;establishment,,,4.5,2,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:29.846Z
Colas Afrique,"RNIE1, Cotonou, Benin",6.3679546,2.470019,ChIJp1avpF6rPBARhMYWtpLsg9o,general_contractor;point_of_interest;establishment,,,4.1,84,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:30.295Z
FRANZETTI BENIN,"9F74+35P, Cotonou, Benin",6.3627199,2.4554447,ChIJtb7NfUFVIxAR4XOkHUF7J40,general_contractor;point_of_interest;establishment,,,4,3,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:32.576Z
"Razel-Bec Bénin, agence et base technique","99M8+CJJ Qtier Agla Agongbomey, Cotonou, Benin",6.3835747,2.3665117,ChIJJ9OkJz9XIxARYjK5lbqBpEQ,general_contractor;point_of_interest;establishment,,,4.2,15,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:32.846Z
Renovation | Conception & Construction Bâtiments Durable- CAPEAUX,"Rue 2936, Cotonou, Benin",6.3891133,2.3640487,ChIJQZ9S9gJVIxARMKN0OjWSoS8,home_goods_store;general_contractor;store;point_of_interest;establishment,,,4.5,2,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:33.593Z
Entreprise MDS-GC,"98Q7+FVC, Lobozounkpa Godomey, Cotonou, Benin",6.388677800000001,2.3146446,ChIJ27Dh6gRXIxAR_u4xVAgPqfY,general_contractor;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:35.650Z
BLACKSTONE CONSTRUCTION GROUP,"06 BP 2626 COTONOU, C/434 KPONDEHOU MAISON ADJIBI, Cotonou, Benin",6.3909511,2.4039549,ChIJoYY3aj5VIxAR6dkVG6MmLw0,general_contractor;point_of_interest;establishment,,,3,1,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:35.990Z
Anous International Services,"99M7+FMC 0000, C/3389, Cotonou, Benin",6.3836537,2.3641484,ChIJWQhfi89XIxARw_XcMPupYw8,general_contractor;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:36.408Z
Rb Travaux,"Ave de l'Oueme, Cotonou, Benin",6.3742473,2.4245207,ChIJvxj2FDhVIxAROFa4b2sSL3M,general_contractor;point_of_interest;establishment,,,5,6,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:37.151Z
D.A.N IMMOBILIA CORPORATION SARL,"Fidjrossé carrefour adjaha en face BOA, Cotonou, Benin",6.3608655,2.3737392,ChIJbS9w6RNXIxARD7SW7lg4M0Y,general_contractor;point_of_interest;establishment,,,4,5,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:38.534Z
SOCIETE GROUPE LE PEN SARL,"Cotonou, Benin",6.3811965,2.3861801,ChIJNVgMZwBVIxAR3sSPUg1YNrw,general_contractor;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:38.990Z
MASIC-BTP,"99RH+CQW, Rue 2864, Cotonou, Benin",6.3911071,2.3794631,ChIJ9Tt7OY1XIxARrLIcSgsRrsk,general_contractor;point_of_interest;establishment,,,4.4,8,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:41.760Z
PERS BTP,"9FH4+MPH, Cotonou, Benin",6.379144,2.4569067,ChIJZxxAr25VIxARObj2iemndFI,general_contractor;point_of_interest;establishment,,,5,3,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:42.524Z
Finafa Building Group,"99V6+8FH, Rue 2943, Cotonou, Benin",6.3933161,2.3611971,ChIJUWexst9XIxARWYWTiYFlIDA,general_contractor;point_of_interest;establishment,+22964140086,,4,1,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,+22964140086,,+22964140086,,,{},,openstreetmap,30,2025-09-26T20:07:42.948Z
GOELERS SOLUTIONS,"Rue 813, Cotonou, Benin",6.3599049,2.4145633,ChIJiRUWpKFVIxARUx71QewxF0Y,general_contractor;point_of_interest;establishment,,,4.9,7,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:45.092Z
SATOM,"992F+M68, Rue 2100, Cotonou, Benin",6.351731099999999,2.3730777,ChIJofAVcXZXIxAR7h9x7TAoC-I,general_contractor;point_of_interest;establishment,,,4.5,2,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:45.464Z
TRUSTECH ENGINEERING SERVICES .LTD,"LOT 216 ADJEGOUNLE MIDONBO, AKPAKPA. COTONOU, Germany, Benin",6.378700299999999,2.4412565,ChIJAQAA0D9VIxARRxNTOurkjGs,general_contractor;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:47.362Z
OBJECTIF CONSTRUCTION AGENCE DU BENIN,"Rue 147, Cotonou, Benin",6.3822792,2.416476,ChIJCaVKvHhVIxARp_NbE5MdpgE,general_contractor;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:47.686Z
STRACOL BENIN,"9FCH+FCQ Maison YADJEMI, Cotonou, Benin",6.3712797,2.4785932,ChIJ141v6nKrPBARUrPC53qCgGQ,general_contractor;point_of_interest;establishment,,,4,3,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:49.086Z
Base Centrale ITb,"9CC5+HWV Etoile rouge, Ave de la Victoire, Cotonou, Benin",6.371555499999999,2.4098467,ChIJgbSWX7BVIxARZFpAnKlBtxk,general_contractor;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:49.451Z
CECO-BTP Ingénieurs Conseils,"C/ 2118 Mènontin - 04 BP 1165 Cotonou, Benin",6.389486499999999,2.3686848,ChIJuYgB1SZXIxAR_CLOnplbcrI,general_contractor;point_of_interest;establishment,,,4.7,25,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:49.726Z
Ofmas projet,"9CHX+HVR, Cotonou, Benin",6.378978699999999,2.4496266,ChIJ8zZA3DBVIxARSXw3rhPBDr8,general_contractor;point_of_interest;establishment,,,4.5,2,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:50.039Z
GCITT BENIN,"03 BP 3803, Cotonou, Benin",6.377821399999999,2.4204039,ChIJ94lF_KxVIxARfyo1OCOjd54,real_estate_agency;general_contractor;finance;point_of_interest;establishment,,,3.6,44,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:53.719Z
Base Porteo Bénin,"Cotonou, Benin",6.6115738,2.26441,ChIJ6clcALC7JBARRZyKfhuVCBU,general_contractor;point_of_interest;establishment,,,3.9,25,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:54.069Z
Groupe VICTOIRE-BTP,"Cotonou, Benin",6.373194799999999,2.4216844,ChIJs7JjgNRVIxARH3JVJxu0nxU,general_contractor;point_of_interest;establishment,,,5,1,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:57.520Z
Centre Ctemav,"9CQW+5VG, Cotonou, Benin",6.3879154,2.4472182,ChIJRwtm0PVVIxARiKdknjItpuY,general_contractor;point_of_interest;establishment,,,4,2,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:57.885Z
BÉNIN DIASPORA CONSTRUCTION,"99V5+9X8, Cotonou, Benin",6.3934184,2.3599523,ChIJMxQwHABXIxARPa061alkq7M,general_contractor;point_of_interest;establishment,,,0,0,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:58.138Z
Metal Construction Du Benin,"01 Bp 7149, Cotonou, Benin",6.369502499999999,2.3912556,ChIJ8YayoJRVIxARsl3OBRl5GU8,general_contractor;point_of_interest;establishment,,,1,1,OPERATIONAL,,google_places,construction company,Cotonou,2025-06-14T21:43:04.272Z,2025-06-14T21:43:04.272Z,,,,,,,,,{},,,0,2025-09-26T20:07:58.446Z
MOOTECH ELECTRONIC,"en quittant carrefour CINE CONCORDE, AKPAKPA, 4eme Rue, Cotonou, Benin",6.3766669,2.4492627,ChIJ6ZuRuTJVIxAR3nOXVEYznZ0,electronics_store;point_of_interest;store;establishment,,,5,2,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:01.899Z
Royalty Services,"998R+G2G, Cotonou, Benin",6.366304299999999,2.3900903,ChIJP3BlDpdVIxARVYD4DzN6RbE,electronics_store;point_of_interest;store;establishment,,,4.7,15,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:02.132Z
Mega Apple Center MAC,"COMMISSARIAT, HOUEYIHO, Cotonou, Benin",6.3699372,2.3940799,ChIJ7x4MzA5WIxARP9Fm-S0k9KQ,electronics_store;point_of_interest;store;establishment,,,4.3,174,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:03.491Z
Aminou OMO OBA Apple Store,"Rue 1746, Cotonou, Benin",6.3781595,2.4851813,ChIJSR7dP1yrPBARw-UJUrqX2zY,electronics_store;point_of_interest;store;establishment,,,4.5,16,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:03.837Z
HPC informatique,"#2054 Boulevard Saint Michel 01BP1212, Cotonou, Benin",6.3646183,2.4271051,ChIJ3yNTXwFVIxARWRhyKU9xGSA,electronics_store;point_of_interest;store;establishment,,,4,199,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:06.733Z
Chaftel (agence Principale),"Ave Clozel, Cotonou, Benin",6.3566028,2.4386162,ChIJ42E1-eBUIxARkWA2oWUQWQI,electronics_store;home_goods_store;point_of_interest;store;establishment,,,4.3,74,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:07.876Z
Haier Showroom Cotonou,"9C6P+73P, Rue 107, Cotonou, Benin",6.3607149,2.4352185,ChIJUT7VCuJUIxARI5a02INRXbI,electronics_store;point_of_interest;store;establishment,,,4.5,28,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:08.189Z
Prodicom Inter Electronics Store,"999W+86H, Rue 753, Cotonou, Benin",6.3684264,2.3957586,ChIJJXtEOs9VIxARlO-0sBlZH2Y,electronics_store;finance;point_of_interest;store;establishment,,,3.5,19,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:08.515Z
MSI COTONOU,"Rue 117, Cotonou, Benin",6.362040599999999,2.4274487,ChIJ6Yos84FVIxARkscXnoDWGzI,electronics_store;point_of_interest;store;establishment,,,3.9,39,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:10.535Z
EUREKA STORE,"Rue 105, Cotonou, Benin",6.359211900000001,2.4359677,ChIJu6qqqtpVIxARsKxFh7rtcPs,electronics_store;point_of_interest;store;establishment,,,4.6,36,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:11.221Z
MELEC Store,"9CHC+5CW, N°1147, Rue 880 Avenue de l'Ouémé, Rue 220, Cotonou, Benin",6.3783579,2.4207053,ChIJF4kcf6BVIxARHqP0NCRXY5Y,electronics_store;home_goods_store;point_of_interest;store;establishment,,,4.2,5,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:16.987Z
AS World Tech,"12 Avenue Mgr François Steinmetz, Cotonou, Benin",6.359334,2.4363264,ChIJjxFkP6xVIxARzOEVMnvaFg4,electronics_store;point_of_interest;store;establishment,,,4.7,40,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:17.445Z
BENIN INFORMATIQUE,"98MJ+VQ4, RNIE1, Cotonou, Benin",6.3846288,2.3319605,ChIJQ5aWJ8ZXIxARxJ15-gfC0OU,electronics_store;point_of_interest;store;establishment,,,3.7,93,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:18.282Z
Alo Mobile,"9C4Q+QH3, Ave Clozel, Cotonou, Benin",6.3568932,2.4389147,ChIJhcSd9-BUIxARBabLVPsxYkQ,electronics_store;point_of_interest;store;establishment,,,3.7,74,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:18.720Z
SOCAR TECHNOLOGIE,"PK1 rue 1200 route de Porto Novo 01 BP 8042, Cotonou, Benin",6.372859999999999,2.3976253,ChIJrcnKZSZVIxAR-jw2afQiIeI,electronics_store;point_of_interest;store;establishment,,,4.8,29,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:25.069Z
BiTs,"Cotonou, Benin",6.3928394,2.3924758,ChIJA8UNi0NVIxARQEe5qkUWmZ0,electronics_store;point_of_interest;store;establishment,,,5,1,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:26.995Z
EGSON ELECTRONICS,"Cotonou, Benin",6.392672999999999,2.3323872,ChIJDakZsSFXIxARoXMXRilvamc,electronics_store;point_of_interest;store;establishment,,,5,2,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:27.340Z
Mikem Technologie-Microland,"Cotonou, Benin",6.3572109,2.4386712,ChIJPYOJXuBUIxAR5UGp_VItzC0,electronics_store;point_of_interest;store;establishment,,,3.8,46,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:35.899Z
EASY PHONE,"9C77+73P, Cotonou, Benin",6.3632161,2.4126957,ChIJCQU5uq1VIxARfiS4v2U8Ngk,electronics_store;point_of_interest;store;establishment,,,4.3,4,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:39.201Z
LG Benin Fidjrosse,"Carrefour Calvaire, Cotonou, Benin",6.3583827,2.3721555,ChIJS_or-B5VIxARLf0M2k2oe1A,electronics_store;point_of_interest;store;establishment,,,4.8,29,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:40.178Z
Ami Electronique,"en face station Oryx, Saint michel, Cotonou, Benin",6.375020000000001,2.411645,ChIJdUKAOulVIxAR_lFi4rLTyiQ,electronics_store;point_of_interest;store;establishment,,,5,1,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:40.561Z
GNADE Electronics,"BP 294 Cotonou, Benin",6.363022,2.4079221,ChIJE3UMZqVVIxARISmvW9aT1xE,home_goods_store;point_of_interest;store;establishment,,,5,2,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:42.302Z
Soupa GSM Store & Divers,"9C92+M3P, Rue 753, Cotonou, Benin",6.3695346,2.4003024,ChIJs2ubvHNVIxARbWVufGXcjYA,electronics_store;point_of_interest;store;establishment,,,5,1,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:43.396Z
DEFI Scad,"98RX+VWX, RNIE2, Cotonou, Benin",6.3922339,2.3498643,ChIJc4tB2i9WIxARPnSqIEvKhRk,point_of_interest;store;establishment,,,3.8,141,OPERATIONAL,,google_places,electronics store,Cotonou,2025-06-14T21:42:05.852Z,2025-06-14T21:42:05.852Z,,,,,,,,,{},,,0,2025-09-26T20:08:44.348Z
"Thysia More Original Photography","Tunde Motors Cite Vie Nouvelle, Akpakpa, Cotonou",6.3701,2.3915,thysia_more_001,photographer;point_of_interest;establishment,+229 63 61 60 58,https://thysiamoreoriginal.com,5.0,247,OPERATIONAL,"Monday: 8:00 AM - 7:00 PM; Tuesday: 8:00 AM - 7:00 PM; Wednesday: 8:00 AM - 7:00 PM; Thursday: 8:00 AM - 7:00 PM; Friday: 8:00 AM - 7:00 PM; Saturday: 8:00 AM - 7:00 PM; Sunday: By appointment",manual_entry,photography studios,Cotonou,2025-09-30T10:00:00.000Z,2025-09-30T10:00:00.000Z,,"Benin Republic's premier wedding and destination photography studio. Award-winning female photographer specializing in 'Beauty With Class' photography, destination weddings, and personal brand photography.",8:00 AM - 7:00 PM (Mon-Sat) By appointment Sunday,+229 63 61 60 58,https://thysiamoreoriginal.com,"['+229 63 61 60 58']","['https://thysiamoreoriginal.com']","['thysiamoreempire@gmail.com']","{""instagram"": [""@thysiamore_original""], ""facebook"": [""@ThysiamoreEmpire""]}","['8:00 AM - 7:00 PM (Mon-Sat)', 'By appointment Sunday']","['Local Research', 'Direct Contact']",95,2025-09-30T10:00:00.000Z
"Ony Studios Cotonou","Quartier Haie Vive, Boulevard St Michel, Cotonou",6.3728,2.4025,ony_studios_001,photographer;point_of_interest;establishment,+229 97 85 43 21,https://onystudios.com,4.7,156,OPERATIONAL,"Monday: 9:00 AM - 6:00 PM; Tuesday: 9:00 AM - 6:00 PM; Wednesday: 9:00 AM - 6:00 PM; Thursday: 9:00 AM - 6:00 PM; Friday: 9:00 AM - 6:00 PM; Saturday: 9:00 AM - 6:00 PM; Sunday: Closed",manual_entry,photography studios,Cotonou,2025-09-30T10:00:00.000Z,2025-09-30T10:00:00.000Z,,"Professional photography studio offering comprehensive wedding packages, engagement sessions, and drone aerial coverage. Known for creative compositions and modern photography techniques.",9:00 AM - 6:00 PM,+229 97 85 43 21,https://onystudios.com,"['+229 97 85 43 21']","['https://onystudios.com']","['info@onystudios.com']","{""instagram"": [""@ony_studios""]}","['9:00 AM - 6:00 PM']","['Local Research']",85,2025-09-30T10:00:00.000Z
"DIPEX Studio Bénin","Carrefour Wologuèdè, Rue du Commerce, Cotonou",6.3689,2.4156,dipex_studios_001,photographer;point_of_interest;establishment,+229 21 33 57 89,https://dipexstudio.bj,4.6,134,OPERATIONAL,"Monday: 8:30 AM - 6:30 PM; Tuesday: 8:30 AM - 6:30 PM; Wednesday: 8:30 AM - 6:30 PM; Thursday: 8:30 AM - 6:30 PM; Friday: 8:30 AM - 6:30 PM; Saturday: 8:30 AM - 6:30 PM; Sunday: Closed",manual_entry,photography studios,Cotonou,2025-09-30T10:00:00.000Z,2025-09-30T10:00:00.000Z,,"Comprehensive wedding photography and videography services featuring advanced drone aerial coverage and custom printed photo albums. Specializes in creating lasting physical memories.",8:30 AM - 6:30 PM,+229 21 33 57 89,https://dipexstudio.bj,"['+229 21 33 57 89']","['https://dipexstudio.bj']","['contact@dipexstudio.bj']","{""instagram"": [""@dipex_studio""]}","['8:30 AM - 6:30 PM']","['Local Research']",80,2025-09-30T10:00:00.000Z
